userId,movieId,rating,timestamp
189,246,4,1970-01-01
56,794,3,1970-01-01
496,39,5,1970-01-01
425,198,4,1970-01-01
277,1129,3,1970-01-01
530,692,4,1970-01-01
558,116,5,1970-01-01
563,233,4,1970-01-01
523,3,4,1970-01-01
542,56,5,1970-01-01
201,282,2,1970-01-01
556,170,4,1970-01-01
10,134,5,1970-01-01
56,11,4,1970-01-01
239,753,5,1970-01-01
452,79,4,1970-01-01
339,79,4,1970-01-01
174,1221,5,1970-01-01
130,420,5,1970-01-01
280,284,3,1970-01-01
457,483,5,1970-01-01
425,176,3,1970-01-01
361,269,4,1970-01-01
456,174,4,1970-01-01
226,713,5,1970-01-01
112,887,5,1970-01-01
483,199,3,1970-01-01
520,1028,1,1970-01-01
423,148,3,1970-01-01
207,111,3,1970-01-01
497,38,3,1970-01-01
532,1470,5,1970-01-01
545,472,5,1970-01-01
185,423,5,1970-01-01
532,562,5,1970-01-01
234,124,4,1970-01-01
551,132,5,1970-01-01
526,270,3,1970-01-01
463,15,4,1970-01-01
500,721,1,1970-01-01
451,690,4,1970-01-01
396,871,2,1970-01-01
193,476,2,1970-01-01
201,464,1,1970-01-01
274,685,5,1970-01-01
524,184,1,1970-01-01
138,15,4,1970-01-01
110,765,3,1970-01-01
339,4,4,1970-01-01
537,226,2,1970-01-01
332,369,4,1970-01-01
561,1101,3,1970-01-01
559,902,4,1970-01-01
343,168,4,1970-01-01
564,1399,2,1970-01-01
200,358,5,1970-01-01
474,521,5,1970-01-01
52,151,5,1970-01-01
57,820,3,1970-01-01
407,197,4,1970-01-01
504,258,5,1970-01-01
417,1247,3,1970-01-01
276,715,3,1970-01-01
30,172,4,1970-01-01
463,244,4,1970-01-01
286,930,2,1970-01-01
234,1169,4,1970-01-01
1,220,3,1970-01-01
524,554,4,1970-01-01
532,421,5,1970-01-01
405,1042,1,1970-01-01
405,265,2,1970-01-01
426,655,4,1970-01-01
269,58,2,1970-01-01
429,546,3,1970-01-01
560,1160,3,1970-01-01
450,591,4,1970-01-01
435,1103,4,1970-01-01
400,288,4,1970-01-01
405,1585,1,1970-01-01
544,1280,3,1970-01-01
122,956,4,1970-01-01
236,176,2,1970-01-01
16,642,5,1970-01-01
360,286,5,1970-01-01
447,926,3,1970-01-01
381,214,2,1970-01-01
535,433,5,1970-01-01
566,395,1,1970-01-01
528,423,1,1970-01-01
325,498,4,1970-01-01
548,311,3,1970-01-01
530,328,4,1970-01-01
313,633,5,1970-01-01
356,292,3,1970-01-01
494,289,1,1970-01-01
363,578,4,1970-01-01
99,22,5,1970-01-01
188,651,4,1970-01-01
474,170,4,1970-01-01
378,1181,2,1970-01-01
508,214,3,1970-01-01
334,305,2,1970-01-01
189,313,2,1970-01-01
264,856,3,1970-01-01
537,956,4,1970-01-01
497,127,5,1970-01-01
565,52,5,1970-01-01
209,1,5,1970-01-01
321,863,3,1970-01-01
425,187,3,1970-01-01
83,584,4,1970-01-01
10,137,4,1970-01-01
354,151,3,1970-01-01
454,318,5,1970-01-01
281,326,1,1970-01-01
104,628,4,1970-01-01
59,168,5,1970-01-01
128,690,3,1970-01-01
394,38,4,1970-01-01
479,58,4,1970-01-01
458,461,4,1970-01-01
552,336,3,1970-01-01
76,137,5,1970-01-01
334,640,4,1970-01-01
563,401,4,1970-01-01
551,561,5,1970-01-01
561,151,2,1970-01-01
536,265,5,1970-01-01
417,391,2,1970-01-01
406,117,4,1970-01-01
239,300,1,1970-01-01
118,320,5,1970-01-01
551,318,5,1970-01-01
7,286,4,1970-01-01
429,763,4,1970-01-01
251,978,2,1970-01-01
394,313,5,1970-01-01
573,194,4,1970-01-01
99,300,4,1970-01-01
506,663,4,1970-01-01
497,407,2,1970-01-01
450,385,4,1970-01-01
450,282,5,1970-01-01
69,236,4,1970-01-01
507,147,5,1970-01-01
275,257,3,1970-01-01
121,100,4,1970-01-01
308,56,5,1970-01-01
308,646,5,1970-01-01
523,50,5,1970-01-01
552,322,3,1970-01-01
499,136,4,1970-01-01
328,44,3,1970-01-01
541,560,3,1970-01-01
508,82,3,1970-01-01
537,242,3,1970-01-01
195,198,3,1970-01-01
453,424,1,1970-01-01
406,240,4,1970-01-01
549,866,4,1970-01-01
567,1019,5,1970-01-01
54,295,3,1970-01-01
485,538,3,1970-01-01
496,181,5,1970-01-01
532,155,4,1970-01-01
456,743,2,1970-01-01
363,831,1,1970-01-01
406,357,4,1970-01-01
243,1197,4,1970-01-01
144,319,3,1970-01-01
456,170,5,1970-01-01
332,237,5,1970-01-01
311,468,4,1970-01-01
352,12,4,1970-01-01
62,83,5,1970-01-01
194,8,3,1970-01-01
209,285,5,1970-01-01
500,28,3,1970-01-01
49,640,1,1970-01-01
444,515,4,1970-01-01
390,302,5,1970-01-01
118,55,5,1970-01-01
533,127,5,1970-01-01
201,803,2,1970-01-01
269,56,5,1970-01-01
561,204,3,1970-01-01
510,286,3,1970-01-01
567,636,4,1970-01-01
455,380,3,1970-01-01
7,613,4,1970-01-01
176,328,4,1970-01-01
569,111,3,1970-01-01
562,443,5,1970-01-01
291,998,1,1970-01-01
29,300,3,1970-01-01
416,237,3,1970-01-01
428,243,4,1970-01-01
144,1,4,1970-01-01
425,1596,2,1970-01-01
1,93,5,1970-01-01
489,687,3,1970-01-01
89,702,5,1970-01-01
416,1300,3,1970-01-01
92,120,2,1970-01-01
538,211,4,1970-01-01
425,566,2,1970-01-01
435,327,3,1970-01-01
56,173,4,1970-01-01
393,147,5,1970-01-01
459,250,5,1970-01-01
478,427,4,1970-01-01
303,1089,1,1970-01-01
488,419,3,1970-01-01
450,305,4,1970-01-01
417,1,4,1970-01-01
536,603,4,1970-01-01
84,95,4,1970-01-01
322,603,5,1970-01-01
276,755,3,1970-01-01
200,401,2,1970-01-01
236,9,5,1970-01-01
451,336,4,1970-01-01
502,338,4,1970-01-01
536,69,5,1970-01-01
435,584,3,1970-01-01
308,371,3,1970-01-01
416,934,2,1970-01-01
343,297,5,1970-01-01
337,380,4,1970-01-01
479,500,4,1970-01-01
184,508,4,1970-01-01
189,527,5,1970-01-01
321,60,4,1970-01-01
13,222,3,1970-01-01
87,281,4,1970-01-01
479,632,5,1970-01-01
437,12,5,1970-01-01
545,226,3,1970-01-01
195,1413,2,1970-01-01
397,345,4,1970-01-01
435,715,3,1970-01-01
70,208,4,1970-01-01
436,761,4,1970-01-01
104,13,3,1970-01-01
225,427,5,1970-01-01
419,617,4,1970-01-01
346,470,3,1970-01-01
543,513,4,1970-01-01
56,111,2,1970-01-01
187,428,4,1970-01-01
557,294,3,1970-01-01
138,513,5,1970-01-01
454,474,4,1970-01-01
561,343,4,1970-01-01
357,123,4,1970-01-01
457,172,5,1970-01-01
267,169,5,1970-01-01
406,212,2,1970-01-01
95,25,3,1970-01-01
450,275,4,1970-01-01
416,242,4,1970-01-01
299,129,4,1970-01-01
64,425,4,1970-01-01
339,235,3,1970-01-01
473,116,5,1970-01-01
221,108,3,1970-01-01
476,194,5,1970-01-01
452,99,3,1970-01-01
448,321,4,1970-01-01
428,272,5,1970-01-01
276,1042,1,1970-01-01
393,999,4,1970-01-01
416,1051,3,1970-01-01
496,136,1,1970-01-01
263,527,5,1970-01-01
479,127,5,1970-01-01
537,736,3,1970-01-01
537,470,2,1970-01-01
454,1,3,1970-01-01
378,257,4,1970-01-01
7,47,5,1970-01-01
43,660,4,1970-01-01
123,523,3,1970-01-01
151,761,3,1970-01-01
496,135,2,1970-01-01
406,434,5,1970-01-01
11,742,3,1970-01-01
424,172,3,1970-01-01
537,258,4,1970-01-01
42,924,3,1970-01-01
329,174,4,1970-01-01
567,252,1,1970-01-01
255,682,5,1970-01-01
441,288,2,1970-01-01
463,362,1,1970-01-01
498,512,5,1970-01-01
514,423,5,1970-01-01
311,501,5,1970-01-01
527,143,2,1970-01-01
94,22,4,1970-01-01
118,396,5,1970-01-01
484,293,5,1970-01-01
542,693,4,1970-01-01
308,24,4,1970-01-01
536,50,5,1970-01-01
89,321,4,1970-01-01
480,166,5,1970-01-01
463,1605,2,1970-01-01
456,505,4,1970-01-01
276,289,2,1970-01-01
239,132,5,1970-01-01
312,185,5,1970-01-01
313,95,3,1970-01-01
554,286,4,1970-01-01
6,501,5,1970-01-01
374,665,4,1970-01-01
474,203,5,1970-01-01
339,528,5,1970-01-01
184,651,3,1970-01-01
552,301,4,1970-01-01
109,1228,3,1970-01-01
457,31,4,1970-01-01
486,300,4,1970-01-01
435,825,3,1970-01-01
362,748,1,1970-01-01
234,1453,2,1970-01-01
501,282,4,1970-01-01
450,873,3,1970-01-01
487,68,5,1970-01-01
344,121,3,1970-01-01
535,1149,4,1970-01-01
505,151,3,1970-01-01
533,19,3,1970-01-01
6,259,1,1970-01-01
339,415,3,1970-01-01
576,9,3,1970-01-01
90,509,5,1970-01-01
264,202,5,1970-01-01
186,98,5,1970-01-01
291,569,3,1970-01-01
385,1007,3,1970-01-01
181,1331,1,1970-01-01
567,482,5,1970-01-01
417,174,3,1970-01-01
543,1262,2,1970-01-01
207,55,3,1970-01-01
399,69,3,1970-01-01
567,615,4,1970-01-01
532,500,5,1970-01-01
533,98,4,1970-01-01
354,116,5,1970-01-01
474,135,5,1970-01-01
206,1024,1,1970-01-01
130,1095,3,1970-01-01
399,186,4,1970-01-01
303,1110,1,1970-01-01
479,121,4,1970-01-01
533,435,4,1970-01-01
512,97,5,1970-01-01
434,1152,5,1970-01-01
18,177,3,1970-01-01
474,708,4,1970-01-01
119,168,5,1970-01-01
323,933,3,1970-01-01
305,793,5,1970-01-01
342,197,4,1970-01-01
60,12,4,1970-01-01
308,945,4,1970-01-01
44,450,2,1970-01-01
354,531,4,1970-01-01
529,873,4,1970-01-01
295,95,4,1970-01-01
387,194,3,1970-01-01
314,22,4,1970-01-01
429,48,3,1970-01-01
173,302,5,1970-01-01
308,494,5,1970-01-01
550,255,3,1970-01-01
537,681,1,1970-01-01
456,42,4,1970-01-01
313,1,4,1970-01-01
459,300,4,1970-01-01
523,1022,4,1970-01-01
453,79,3,1970-01-01
533,47,1,1970-01-01
5,452,1,1970-01-01
60,166,4,1970-01-01
561,584,3,1970-01-01
245,1047,3,1970-01-01
274,276,4,1970-01-01
194,1066,3,1970-01-01
471,8,5,1970-01-01
533,54,4,1970-01-01
379,385,2,1970-01-01
466,183,3,1970-01-01
251,282,4,1970-01-01
397,340,2,1970-01-01
491,190,4,1970-01-01
18,198,3,1970-01-01
343,703,4,1970-01-01
256,66,4,1970-01-01
306,756,3,1970-01-01
405,68,1,1970-01-01
202,1,3,1970-01-01
125,105,3,1970-01-01
504,82,4,1970-01-01
499,651,4,1970-01-01
401,194,4,1970-01-01
499,87,4,1970-01-01
495,507,4,1970-01-01
222,1139,3,1970-01-01
26,458,3,1970-01-01
140,302,4,1970-01-01
325,183,3,1970-01-01
286,390,1,1970-01-01
524,291,4,1970-01-01
535,735,5,1970-01-01
280,748,2,1970-01-01
405,1209,3,1970-01-01
460,14,5,1970-01-01
493,327,5,1970-01-01
510,294,3,1970-01-01
328,912,3,1970-01-01
174,764,4,1970-01-01
49,90,1,1970-01-01
506,227,4,1970-01-01
546,672,3,1970-01-01
90,543,3,1970-01-01
352,82,3,1970-01-01
192,108,4,1970-01-01
234,1450,3,1970-01-01
244,156,4,1970-01-01
63,676,3,1970-01-01
416,827,4,1970-01-01
208,310,4,1970-01-01
346,712,3,1970-01-01
268,1222,2,1970-01-01
417,218,3,1970-01-01
498,591,4,1970-01-01
429,161,3,1970-01-01
357,151,5,1970-01-01
406,559,3,1970-01-01
472,561,5,1970-01-01
334,297,5,1970-01-01
417,248,4,1970-01-01
392,255,3,1970-01-01
465,97,2,1970-01-01
495,1135,5,1970-01-01
474,173,5,1970-01-01
536,133,4,1970-01-01
405,427,5,1970-01-01
577,471,3,1970-01-01
246,559,3,1970-01-01
474,463,5,1970-01-01
406,234,4,1970-01-01
573,143,2,1970-01-01
456,720,3,1970-01-01
540,109,4,1970-01-01
261,125,5,1970-01-01
318,58,4,1970-01-01
347,1012,4,1970-01-01
336,111,3,1970-01-01
573,192,4,1970-01-01
554,546,3,1970-01-01
190,989,3,1970-01-01
532,538,4,1970-01-01
340,143,5,1970-01-01
130,100,3,1970-01-01
470,295,3,1970-01-01
416,298,4,1970-01-01
190,313,5,1970-01-01
92,265,4,1970-01-01
415,480,5,1970-01-01
1,8,1,1970-01-01
217,183,3,1970-01-01
271,357,5,1970-01-01
573,127,4,1970-01-01
542,367,4,1970-01-01
498,1083,3,1970-01-01
536,584,5,1970-01-01
49,698,2,1970-01-01
253,679,3,1970-01-01
533,240,1,1970-01-01
75,825,1,1970-01-01
198,98,4,1970-01-01
128,419,3,1970-01-01
466,117,5,1970-01-01
416,585,1,1970-01-01
553,478,4,1970-01-01
124,474,3,1970-01-01
73,382,4,1970-01-01
525,237,4,1970-01-01
56,78,3,1970-01-01
328,301,2,1970-01-01
90,954,4,1970-01-01
286,461,2,1970-01-01
449,273,4,1970-01-01
38,259,3,1970-01-01
276,391,2,1970-01-01
90,650,5,1970-01-01
110,1249,3,1970-01-01
29,286,5,1970-01-01
407,289,3,1970-01-01
496,222,3,1970-01-01
269,302,3,1970-01-01
174,417,4,1970-01-01
235,192,4,1970-01-01
72,194,4,1970-01-01
334,163,4,1970-01-01
506,550,4,1970-01-01
406,705,4,1970-01-01
2,291,3,1970-01-01
535,479,4,1970-01-01
262,288,3,1970-01-01
313,443,5,1970-01-01
178,819,2,1970-01-01
311,356,4,1970-01-01
539,19,5,1970-01-01
434,147,3,1970-01-01
474,461,5,1970-01-01
567,613,4,1970-01-01
463,235,2,1970-01-01
543,231,3,1970-01-01
513,265,5,1970-01-01
563,367,4,1970-01-01
326,654,1,1970-01-01
59,514,5,1970-01-01
290,125,3,1970-01-01
467,7,5,1970-01-01
496,1063,3,1970-01-01
457,144,5,1970-01-01
472,431,5,1970-01-01
214,166,4,1970-01-01
535,502,5,1970-01-01
454,12,3,1970-01-01
506,654,4,1970-01-01
299,58,3,1970-01-01
453,586,2,1970-01-01
244,268,5,1970-01-01
542,1218,3,1970-01-01
84,300,4,1970-01-01
422,127,4,1970-01-01
43,79,4,1970-01-01
235,431,2,1970-01-01
188,100,4,1970-01-01
62,195,5,1970-01-01
553,482,4,1970-01-01
478,161,3,1970-01-01
269,134,4,1970-01-01
257,129,4,1970-01-01
536,217,3,1970-01-01
518,370,4,1970-01-01
527,50,4,1970-01-01
449,702,5,1970-01-01
504,63,3,1970-01-01
339,942,4,1970-01-01
500,89,4,1970-01-01
189,13,4,1970-01-01
183,356,3,1970-01-01
99,471,4,1970-01-01
44,121,4,1970-01-01
497,625,3,1970-01-01
279,403,1,1970-01-01
354,216,3,1970-01-01
279,890,3,1970-01-01
1,205,3,1970-01-01
410,347,1,1970-01-01
409,1379,3,1970-01-01
293,591,3,1970-01-01
429,768,3,1970-01-01
579,1,4,1970-01-01
322,302,5,1970-01-01
514,318,4,1970-01-01
299,483,5,1970-01-01
363,264,3,1970-01-01
43,785,3,1970-01-01
109,164,5,1970-01-01
419,14,5,1970-01-01
574,300,4,1970-01-01
533,258,4,1970-01-01
49,96,1,1970-01-01
201,207,3,1970-01-01
465,12,4,1970-01-01
166,286,1,1970-01-01
417,73,3,1970-01-01
472,393,3,1970-01-01
188,97,5,1970-01-01
521,176,4,1970-01-01
498,23,4,1970-01-01
409,526,3,1970-01-01
474,653,4,1970-01-01
519,336,5,1970-01-01
393,173,5,1970-01-01
500,70,4,1970-01-01
312,208,5,1970-01-01
490,124,4,1970-01-01
308,568,5,1970-01-01
506,56,4,1970-01-01
151,204,4,1970-01-01
487,38,2,1970-01-01
402,273,4,1970-01-01
425,670,3,1970-01-01
401,153,2,1970-01-01
551,274,2,1970-01-01
393,825,4,1970-01-01
450,195,4,1970-01-01
311,639,4,1970-01-01
189,603,5,1970-01-01
290,435,3,1970-01-01
22,175,4,1970-01-01
385,444,1,1970-01-01
393,588,4,1970-01-01
407,100,5,1970-01-01
447,147,4,1970-01-01
171,315,4,1970-01-01
487,298,5,1970-01-01
474,684,4,1970-01-01
181,100,3,1970-01-01
454,58,4,1970-01-01
399,471,3,1970-01-01
385,739,1,1970-01-01
459,120,2,1970-01-01
70,576,2,1970-01-01
450,299,2,1970-01-01
405,1422,1,1970-01-01
561,582,4,1970-01-01
542,721,2,1970-01-01
452,491,4,1970-01-01
485,341,4,1970-01-01
342,194,3,1970-01-01
342,144,5,1970-01-01
523,792,4,1970-01-01
543,175,3,1970-01-01
59,61,4,1970-01-01
442,665,2,1970-01-01
21,854,5,1970-01-01
472,177,4,1970-01-01
136,204,4,1970-01-01
484,578,3,1970-01-01
334,937,3,1970-01-01
335,323,4,1970-01-01
417,855,2,1970-01-01
456,608,4,1970-01-01
409,382,4,1970-01-01
479,304,4,1970-01-01
296,294,1,1970-01-01
117,210,4,1970-01-01
551,237,4,1970-01-01
318,842,2,1970-01-01
454,603,4,1970-01-01
403,845,4,1970-01-01
344,322,2,1970-01-01
336,100,3,1970-01-01
194,73,3,1970-01-01
311,519,3,1970-01-01
421,87,4,1970-01-01
373,173,5,1970-01-01
426,488,5,1970-01-01
23,203,4,1970-01-01
560,203,4,1970-01-01
152,364,4,1970-01-01
60,609,3,1970-01-01
378,572,3,1970-01-01
164,100,5,1970-01-01
542,28,4,1970-01-01
537,516,3,1970-01-01
577,229,4,1970-01-01
328,755,3,1970-01-01
457,744,3,1970-01-01
234,873,3,1970-01-01
367,672,4,1970-01-01
521,474,3,1970-01-01
95,200,2,1970-01-01
399,58,3,1970-01-01
237,238,4,1970-01-01
130,215,5,1970-01-01
277,50,3,1970-01-01
483,612,3,1970-01-01
158,92,4,1970-01-01
1,234,4,1970-01-01
92,450,2,1970-01-01
417,214,5,1970-01-01
116,358,2,1970-01-01
16,234,5,1970-01-01
392,328,3,1970-01-01
340,662,2,1970-01-01
450,153,5,1970-01-01
426,204,3,1970-01-01
500,252,2,1970-01-01
29,480,4,1970-01-01
181,767,1,1970-01-01
479,101,4,1970-01-01
57,109,4,1970-01-01
401,9,3,1970-01-01
87,1049,3,1970-01-01
454,28,4,1970-01-01
131,293,3,1970-01-01
379,659,5,1970-01-01
528,193,4,1970-01-01
452,1089,1,1970-01-01
286,211,4,1970-01-01
517,283,4,1970-01-01
533,295,4,1970-01-01
511,895,4,1970-01-01
399,180,3,1970-01-01
50,1008,5,1970-01-01
533,879,3,1970-01-01
224,469,1,1970-01-01
567,302,4,1970-01-01
547,301,3,1970-01-01
234,178,5,1970-01-01
347,508,3,1970-01-01
85,229,3,1970-01-01
64,969,3,1970-01-01
267,235,3,1970-01-01
244,3,5,1970-01-01
378,1400,3,1970-01-01
342,699,4,1970-01-01
538,195,4,1970-01-01
297,13,3,1970-01-01
450,381,2,1970-01-01
286,179,5,1970-01-01
455,402,4,1970-01-01
141,292,1,1970-01-01
496,99,3,1970-01-01
531,323,5,1970-01-01
181,282,4,1970-01-01
519,1592,5,1970-01-01
504,428,3,1970-01-01
507,245,5,1970-01-01
285,100,4,1970-01-01
545,447,3,1970-01-01
496,509,3,1970-01-01
497,67,3,1970-01-01
503,405,3,1970-01-01
406,20,3,1970-01-01
13,13,5,1970-01-01
290,228,4,1970-01-01
116,252,2,1970-01-01
531,289,3,1970-01-01
363,317,5,1970-01-01
514,204,5,1970-01-01
442,318,4,1970-01-01
174,553,5,1970-01-01
472,229,5,1970-01-01
401,451,2,1970-01-01
532,1496,2,1970-01-01
161,132,1,1970-01-01
487,1035,4,1970-01-01
256,36,3,1970-01-01
109,125,5,1970-01-01
551,582,5,1970-01-01
207,514,4,1970-01-01
87,783,4,1970-01-01
425,307,4,1970-01-01
95,89,3,1970-01-01
299,255,2,1970-01-01
405,421,1,1970-01-01
538,956,3,1970-01-01
569,222,3,1970-01-01
3,258,2,1970-01-01
514,243,2,1970-01-01
327,1101,4,1970-01-01
555,168,4,1970-01-01
405,1518,2,1970-01-01
576,280,5,1970-01-01
244,1057,4,1970-01-01
347,258,4,1970-01-01
280,731,3,1970-01-01
534,930,4,1970-01-01
339,498,4,1970-01-01
425,144,4,1970-01-01
562,56,1,1970-01-01
327,273,2,1970-01-01
180,660,5,1970-01-01
215,99,4,1970-01-01
194,624,2,1970-01-01
84,203,3,1970-01-01
59,234,5,1970-01-01
497,1052,2,1970-01-01
84,597,3,1970-01-01
506,554,3,1970-01-01
276,323,3,1970-01-01
406,274,3,1970-01-01
561,469,4,1970-01-01
540,245,3,1970-01-01
156,187,5,1970-01-01
406,746,3,1970-01-01
94,80,2,1970-01-01
314,1014,3,1970-01-01
573,661,4,1970-01-01
222,284,3,1970-01-01
405,397,4,1970-01-01
293,550,1,1970-01-01
284,345,4,1970-01-01
187,660,5,1970-01-01
481,238,4,1970-01-01
299,732,4,1970-01-01
553,427,5,1970-01-01
548,255,4,1970-01-01
474,419,4,1970-01-01
279,81,4,1970-01-01
429,132,3,1970-01-01
545,810,4,1970-01-01
157,313,5,1970-01-01
291,975,2,1970-01-01
527,181,4,1970-01-01
458,180,4,1970-01-01
291,164,4,1970-01-01
459,225,3,1970-01-01
429,535,2,1970-01-01
562,636,2,1970-01-01
500,1324,2,1970-01-01
534,24,5,1970-01-01
1,105,2,1970-01-01
229,300,2,1970-01-01
299,652,3,1970-01-01
374,458,5,1970-01-01
211,491,3,1970-01-01
251,742,5,1970-01-01
524,707,4,1970-01-01
379,174,5,1970-01-01
222,569,2,1970-01-01
486,1017,3,1970-01-01
201,521,2,1970-01-01
545,54,4,1970-01-01
84,117,4,1970-01-01
151,609,4,1970-01-01
357,1277,5,1970-01-01
521,90,2,1970-01-01
338,474,4,1970-01-01
139,297,5,1970-01-01
455,191,5,1970-01-01
337,250,3,1970-01-01
194,997,3,1970-01-01
243,514,4,1970-01-01
313,88,2,1970-01-01
277,1283,2,1970-01-01
1,147,3,1970-01-01
424,427,4,1970-01-01
13,790,2,1970-01-01
508,443,4,1970-01-01
326,423,3,1970-01-01
441,751,4,1970-01-01
453,143,2,1970-01-01
62,98,4,1970-01-01
57,871,3,1970-01-01
366,217,5,1970-01-01
459,687,3,1970-01-01
354,98,3,1970-01-01
361,56,4,1970-01-01
115,23,5,1970-01-01
197,245,4,1970-01-01
577,284,4,1970-01-01
469,127,4,1970-01-01
251,275,4,1970-01-01
472,655,5,1970-01-01
484,924,5,1970-01-01
125,181,5,1970-01-01
95,77,4,1970-01-01
558,936,5,1970-01-01
239,498,4,1970-01-01
294,1081,3,1970-01-01
13,621,4,1970-01-01
307,395,3,1970-01-01
436,179,3,1970-01-01
532,1046,4,1970-01-01
200,68,5,1970-01-01
151,215,3,1970-01-01
71,248,3,1970-01-01
557,8,5,1970-01-01
332,123,4,1970-01-01
566,33,2,1970-01-01
276,358,3,1970-01-01
109,986,2,1970-01-01
530,322,4,1970-01-01
216,11,5,1970-01-01
493,746,4,1970-01-01
276,395,2,1970-01-01
567,7,4,1970-01-01
14,428,4,1970-01-01
478,98,5,1970-01-01
52,815,4,1970-01-01
58,640,5,1970-01-01
486,258,5,1970-01-01
450,231,3,1970-01-01
299,634,2,1970-01-01
564,333,3,1970-01-01
83,25,2,1970-01-01
399,43,3,1970-01-01
130,250,3,1970-01-01
381,16,4,1970-01-01
95,1188,2,1970-01-01
500,498,4,1970-01-01
561,501,3,1970-01-01
95,705,5,1970-01-01
495,1119,4,1970-01-01
457,230,4,1970-01-01
334,13,3,1970-01-01
253,895,4,1970-01-01
342,1170,3,1970-01-01
234,25,3,1970-01-01
72,228,1,1970-01-01
342,326,1,1970-01-01
406,72,3,1970-01-01
506,1073,4,1970-01-01
486,127,5,1970-01-01
556,520,5,1970-01-01
421,333,4,1970-01-01
509,310,1,1970-01-01
24,173,5,1970-01-01
534,595,4,1970-01-01
378,756,3,1970-01-01
447,1,3,1970-01-01
467,276,5,1970-01-01
137,1,3,1970-01-01
537,327,2,1970-01-01
543,85,2,1970-01-01
537,447,3,1970-01-01
334,127,4,1970-01-01
551,91,1,1970-01-01
354,169,3,1970-01-01
226,182,1,1970-01-01
505,402,5,1970-01-01
424,333,5,1970-01-01
151,26,3,1970-01-01
21,559,1,1970-01-01
498,1422,3,1970-01-01
401,172,3,1970-01-01
291,55,4,1970-01-01
398,229,3,1970-01-01
291,1217,3,1970-01-01
137,892,3,1970-01-01
343,58,4,1970-01-01
405,1442,1,1970-01-01
87,127,4,1970-01-01
523,1009,5,1970-01-01
280,729,2,1970-01-01
188,468,4,1970-01-01
472,473,4,1970-01-01
517,873,3,1970-01-01
370,107,4,1970-01-01
452,513,4,1970-01-01
466,302,5,1970-01-01
479,181,5,1970-01-01
86,683,5,1970-01-01
560,118,3,1970-01-01
294,269,5,1970-01-01
334,483,5,1970-01-01
385,508,2,1970-01-01
442,177,4,1970-01-01
158,544,2,1970-01-01
368,672,2,1970-01-01
416,689,4,1970-01-01
488,259,1,1970-01-01
13,871,2,1970-01-01
546,118,5,1970-01-01
521,173,4,1970-01-01
519,243,1,1970-01-01
85,143,4,1970-01-01
417,183,4,1970-01-01
276,634,4,1970-01-01
83,111,3,1970-01-01
472,748,5,1970-01-01
488,845,3,1970-01-01
200,760,4,1970-01-01
142,176,5,1970-01-01
533,283,3,1970-01-01
369,919,5,1970-01-01
280,174,3,1970-01-01
548,147,5,1970-01-01
286,969,5,1970-01-01
168,325,1,1970-01-01
405,504,2,1970-01-01
1,99,3,1970-01-01
28,227,4,1970-01-01
77,127,2,1970-01-01
572,300,4,1970-01-01
264,26,4,1970-01-01
181,977,1,1970-01-01
392,172,5,1970-01-01
454,661,4,1970-01-01
390,283,4,1970-01-01
474,132,4,1970-01-01
94,686,4,1970-01-01
195,143,5,1970-01-01
559,188,5,1970-01-01
393,64,4,1970-01-01
504,1439,4,1970-01-01
575,215,3,1970-01-01
49,433,5,1970-01-01
401,365,4,1970-01-01
222,1011,4,1970-01-01
536,271,3,1970-01-01
501,406,3,1970-01-01
301,109,5,1970-01-01
243,736,4,1970-01-01
537,151,2,1970-01-01
72,241,4,1970-01-01
503,233,5,1970-01-01
5,395,2,1970-01-01
483,538,2,1970-01-01
435,385,5,1970-01-01
493,235,2,1970-01-01
584,114,4,1970-01-01
189,630,4,1970-01-01
407,181,3,1970-01-01
560,319,4,1970-01-01
498,98,4,1970-01-01
280,315,5,1970-01-01
543,15,3,1970-01-01
535,22,3,1970-01-01
108,748,3,1970-01-01
113,237,3,1970-01-01
554,87,4,1970-01-01
430,1240,3,1970-01-01
504,237,3,1970-01-01
551,316,5,1970-01-01
385,256,4,1970-01-01
546,286,2,1970-01-01
493,343,3,1970-01-01
218,8,3,1970-01-01
379,205,5,1970-01-01
311,621,4,1970-01-01
102,436,2,1970-01-01
394,98,5,1970-01-01
564,750,3,1970-01-01
332,679,5,1970-01-01
455,24,3,1970-01-01
576,825,4,1970-01-01
87,1181,3,1970-01-01
457,143,5,1970-01-01
497,139,3,1970-01-01
16,531,5,1970-01-01
398,525,3,1970-01-01
378,203,4,1970-01-01
349,121,2,1970-01-01
278,315,4,1970-01-01
262,486,5,1970-01-01
311,416,4,1970-01-01
247,300,2,1970-01-01
72,655,5,1970-01-01
104,111,1,1970-01-01
288,880,1,1970-01-01
61,300,5,1970-01-01
398,502,3,1970-01-01
334,221,5,1970-01-01
301,568,4,1970-01-01
299,249,3,1970-01-01
236,692,4,1970-01-01
416,403,5,1970-01-01
64,196,4,1970-01-01
508,1,5,1970-01-01
6,530,4,1970-01-01
381,479,5,1970-01-01
200,758,3,1970-01-01
276,433,4,1970-01-01
201,1135,5,1970-01-01
346,100,3,1970-01-01
1,1,5,1970-01-01
320,241,4,1970-01-01
405,651,5,1970-01-01
543,1194,4,1970-01-01
318,26,5,1970-01-01
87,435,5,1970-01-01
41,414,4,1970-01-01
405,904,1,1970-01-01
533,234,2,1970-01-01
